Training mode
Episode 2 | Step 2962 | Step Reward: -0.0
Episode 2 | Step 2963 | Step Reward: -0.0
Episode 2 | Step 2964 | Step Reward: -0.0
Episode 2 | Step 2965 | Step Reward: -0.0
Episode 2 | Step 2966 | Step Reward: -0.0
Episode 2 | Step 2967 | Step Reward: -0.0
Episode 2 | Step 2968 | Step Reward: -0.0
Episode 2 | Step 2969 | Step Reward: -0.0
Episode 2 | Step 2970 | Step Reward: -0.0
Episode 2 | Step 2971 | Step Reward: -0.0
Episode 2 | Step 2972 | Step Reward: -0.0
Episode 2 | Step 2973 | Step Reward: -0.0
Episode 2 | Step 2974 | Step Reward: -0.0
Episode 2 | Step 2975 | Step Reward: -0.0
Episode 2 | Step 2976 | Step Reward: -0.0
Episode 2 | Step 2977 | Step Reward: -0.0
Episode 2 | Step 2978 | Step Reward: -0.0
Episode 2 | Step 2979 | Step Reward: -0.0
Episode 2 | Step 2980 | Step Reward: -0.0
Episode 2 | Step 2981 | Step Reward: -0.0
Episode 2 | Step 2982 | Step Reward: -0.0
Episode 2 | Step 2983 | Step Reward: -0.0
Episode 2 | Step 2984 | Step Reward: -0.0
Episode 2 | Step 2985 | Step Reward: -0.0
Episode 2 | Step 2986 | Step Reward: -0.0
Episode 2 | Step 2987 | Step Reward: -0.0
Episode 2 | Step 2988 | Step Reward: -0.0
Episode 2 | Step 2989 | Step Reward: -0.0
Episode 2 | Step 2990 | Step Reward: -0.0
Episode 2 | Step 2991 | Step Reward: -0.0
Episode 2 | Step 2992 | Step Reward: -0.0
Episode 2 | Step 2993 | Step Reward: -0.0
Episode 2 | Step 2994 | Step Reward: -0.0
Episode 2 | Step 2995 | Step Reward: -0.0
Episode 2 | Step 2996 | Step Reward: -0.0
Episode 2 | Step 2997 | Step Reward: -0.0
Episode 2 | Step 2998 | Step Reward: -0.0
Episode 2 | Step 2999 | Step Reward: -0.0
Episode 2 | Step 3000 | Step Reward: -0.0
Episode 2 | Step 3001 | Step Reward: -0.0
Episode 2 | Step 3002 | Step Reward: -0.0
Episode 2 | Step 3003 | Step Reward: -0.0
Episode 2 | Step 3004 | Step Reward: -0.0
Episode 2 | Step 3005 | Step Reward: -0.0
Episode 2 | Step 3006 | Step Reward: -0.0
Episode 2 | Step 3007 | Step Reward: -0.0
Episode 2 | Step 3008 | Step Reward: -0.0
Episode 2 | Step 3009 | Step Reward: -0.0
Episode 2 | Step 3010 | Step Reward: -0.0
Episode 2 | Step 3011 | Step Reward: -0.0
Episode 2 | Step 3012 | Step Reward: -0.0
Episode 2 | Step 3013 | Step Reward: -0.0
Episode 2 | Step 3014 | Step Reward: -0.0
Episode 2 | Step 3015 | Step Reward: -0.0
Episode 2 | Step 3016 | Step Reward: -0.0
Episode 2 | Step 3017 | Step Reward: -0.0
Episode 2 | Step 3018 | Step Reward: -0.0
Episode 2 | Step 3019 | Step Reward: -0.0
Episode 2 | Step 3020 | Step Reward: -0.0
Episode 2 | Step 3021 | Step Reward: -0.0
Episode 2 | Step 3022 | Step Reward: -0.0
Episode 2 | Step 3023 | Step Reward: -0.0
Episode 2 | Step 3024 | Step Reward: -0.0
Episode 2 | Step 3025 | Step Reward: -0.0
Episode 2 | Step 3026 | Step Reward: -0.0
Episode 2 | Step 3027 | Step Reward: -0.0
Episode 2 | Step 3028 | Step Reward: -0.0
Episode 2 | Step 3029 | Step Reward: -0.0
Episode 2 | Step 3030 | Step Reward: -0.0
Episode 2 | Step 3031 | Step Reward: -0.0
Episode 2 | Step 3032 | Step Reward: -0.0
Episode 2 | Step 3033 | Step Reward: -0.0
Episode 2 | Step 3034 | Step Reward: -0.0
Episode 2 | Step 3035 | Step Reward: -0.0
Episode 2 | Step 3036 | Step Reward: -0.0
Episode 2 | Step 3037 | Step Reward: -0.0
Episode 2 | Step 3038 | Step Reward: -0.0
Episode 2 | Step 3039 | Step Reward: -0.0
Episode 2 | Step 3040 | Step Reward: -0.0
Episode 2 | Step 3041 | Step Reward: -0.0
Episode 2 | Step 3042 | Step Reward: -0.0
Episode 2 | Step 3043 | Step Reward: -0.0
Episode 2 | Step 3044 | Step Reward: -0.0
Episode 2 | Step 3045 | Step Reward: -0.0
Episode 2 | Step 3046 | Step Reward: -0.0
Episode 2 | Step 3047 | Step Reward: -0.0
Episode 2 | Step 3048 | Step Reward: -0.0
Episode 2 | Step 3049 | Step Reward: -0.0
Episode 2 | Step 3050 | Step Reward: -0.0
Episode 2 | Step 3051 | Step Reward: -0.0
Episode 2 | Step 3052 | Step Reward: -0.0
Episode 2 | Step 3053 | Step Reward: -0.0
Episode 2 | Step 3054 | Step Reward: -0.0
Episode 2 | Step 3055 | Step Reward: -0.0
Episode 2 | Step 3056 | Step Reward: -0.0
Episode 2 | Step 3057 | Step Reward: -0.0
Episode 2 | Step 3058 | Step Reward: -0.0
Episode 2 | Step 3059 | Step Reward: -0.0
Episode 2 | Step 3060 | Step Reward: -0.0
Episode 2 | Step 3061 | Step Reward: -0.0
Episode 2 | Step 3062 | Step Reward: -0.0
Episode 2 | Step 3063 | Step Reward: -0.0
Episode 2 | Step 3064 | Step Reward: -0.0
Episode 2 | Step 3065 | Step Reward: -0.0
Episode 2 | Step 3066 | Step Reward: -0.0
Episode 2 | Step 3067 | Step Reward: -0.0
Episode 2 | Step 3068 | Step Reward: -0.0
Episode 2 | Step 3069 | Step Reward: -0.0
Episode 2 | Step 3070 | Step Reward: -0.0
Episode 2 | Step 3071 | Step Reward: -0.0
Episode 2 | Step 3072 | Step Reward: -0.0
Episode 2 | Step 3073 | Step Reward: -0.0
Episode 2 | Step 3074 | Step Reward: -0.0
Episode 2 | Step 3075 | Step Reward: -0.0
Episode 2 | Step 3076 | Step Reward: -0.0
Episode 2 | Step 3077 | Step Reward: -0.0
Episode 2 | Step 3078 | Step Reward: -0.0
Episode 2 | Step 3079 | Step Reward: -0.0
Episode 2 | Step 3080 | Step Reward: -0.0
Episode 2 | Step 3081 | Step Reward: -0.0
Episode 2 | Step 3082 | Step Reward: -0.0
Episode 2 | Step 3083 | Step Reward: -0.0
Episode 2 | Step 3084 | Step Reward: -0.0
Episode 2 | Step 3085 | Step Reward: -0.0
Episode 2 | Step 3086 | Step Reward: -0.0
Episode 2 | Step 3087 | Step Reward: -0.0
Episode 2 | Step 3088 | Step Reward: -0.0
Episode 2 | Step 3089 | Step Reward: -0.0
Episode 2 | Step 3090 | Step Reward: -0.0
Episode 2 | Step 3091 | Step Reward: -0.0
Episode 2 | Step 3092 | Step Reward: -0.0
Episode 2 | Step 3093 | Step Reward: -0.0
Episode 2 | Step 3094 | Step Reward: -0.0
Episode 2 | Step 3095 | Step Reward: -0.0
Episode 2 | Step 3096 | Step Reward: -0.0
Episode 2 | Step 3097 | Step Reward: -0.0
Episode 2 | Step 3098 | Step Reward: -0.0
Episode 2 | Step 3099 | Step Reward: -0.0
Episode 2 | Step 3100 | Step Reward: -0.0
Episode 2 | Step 3101 | Step Reward: -0.0
Episode 2 | Step 3102 | Step Reward: -0.0
Episode 2 | Step 3103 | Step Reward: -0.0
Episode 2 | Step 3104 | Step Reward: -0.0
Episode 2 | Step 3105 | Step Reward: -0.0
Episode 2 | Step 3106 | Step Reward: -0.0
Episode 2 | Step 3107 | Step Reward: -0.0
Episode 2 | Step 3108 | Step Reward: -0.0
Episode 2 | Step 3109 | Step Reward: -0.0
Episode 2 | Step 3110 | Step Reward: -0.0
Episode 2 | Step 3111 | Step Reward: -0.0
Episode 2 | Step 3112 | Step Reward: -0.0
Episode 2 | Step 3113 | Step Reward: -0.0
Episode 2 | Step 3114 | Step Reward: -0.0
Episode 2 | Step 3115 | Step Reward: -0.0
Episode 2 | Step 3116 | Step Reward: -0.0
Episode 2 | Step 3117 | Step Reward: -0.0
Episode 2 | Step 3118 | Step Reward: -0.0
Episode 2 | Step 3119 | Step Reward: -0.0
Episode 2 | Step 3120 | Step Reward: -0.0
Episode 2 | Step 3121 | Step Reward: -0.0
Episode 2 | Step 3122 | Step Reward: -0.0
Episode 2 | Step 3123 | Step Reward: -0.0
Episode 2 | Step 3124 | Step Reward: -0.0
Episode 2 | Step 3125 | Step Reward: -0.0
Episode 2 | Step 3126 | Step Reward: -0.0
Episode 2 | Step 3127 | Step Reward: -0.0
Episode 2 | Step 3128 | Step Reward: -0.0
Episode 2 | Step 3129 | Step Reward: -0.0
Episode 2 | Step 3130 | Step Reward: -0.0
Episode 2 | Step 3131 | Step Reward: -0.0
Episode 2 | Step 3132 | Step Reward: -0.0
Episode 2 | Step 3133 | Step Reward: -0.0
Episode 2 | Step 3134 | Step Reward: -0.0
Episode 2 | Step 3135 | Step Reward: -0.0
Episode 2 | Step 3136 | Step Reward: -0.0
Episode 2 | Step 3137 | Step Reward: -0.0
Episode 2 | Step 3138 | Step Reward: -0.0
Episode 2 | Step 3139 | Step Reward: -0.0
Episode 2 | Step 3140 | Step Reward: -0.0
Episode 2 | Step 3141 | Step Reward: -0.0
Episode 2 | Step 3142 | Step Reward: -0.0
Episode 2 | Step 3143 | Step Reward: -0.0
Episode 2 | Step 3144 | Step Reward: -0.0
Episode 2 | Step 3145 | Step Reward: -0.0
Episode 2 | Step 3146 | Step Reward: -0.0
Episode 2 | Step 3147 | Step Reward: -0.0
Episode 2 | Step 3148 | Step Reward: -0.0
Episode 2 | Step 3149 | Step Reward: -0.0
Episode 2 | Step 3150 | Step Reward: -0.0
Episode 2 | Step 3151 | Step Reward: -0.0
Episode 2 | Step 3152 | Step Reward: -0.0
Episode 2 | Step 3153 | Step Reward: -0.0
Episode 2 | Step 3154 | Step Reward: -0.0
Episode 2 | Step 3155 | Step Reward: -0.0
Episode 2 | Step 3156 | Step Reward: -0.0
Episode 2 | Step 3157 | Step Reward: -0.0
Episode 2 | Step 3158 | Step Reward: -0.0
Episode 2 | Step 3159 | Step Reward: -0.0
Episode 2 | Step 3160 | Step Reward: -0.0
Episode 2 | Step 3161 | Step Reward: -0.0
Episode 2 | Step 3162 | Step Reward: -0.0
Episode 2 | Step 3163 | Step Reward: -0.0
Episode 2 | Step 3164 | Step Reward: -0.0
Episode 2 | Step 3165 | Step Reward: -0.0
Episode 2 | Step 3166 | Step Reward: -0.0
Episode 2 | Step 3167 | Step Reward: -0.0
Episode 2 | Step 3168 | Step Reward: -0.0
Episode 2 | Step 3169 | Step Reward: -0.0
Episode 2 | Step 3170 | Step Reward: -0.0
Episode 2 | Step 3171 | Step Reward: -0.0
Episode 2 | Step 3172 | Step Reward: -0.0
Episode 2 | Step 3173 | Step Reward: -0.0
Episode 2 | Step 3174 | Step Reward: -0.0
Episode 2 | Step 3175 | Step Reward: -0.0
Episode 2 | Step 3176 | Step Reward: -0.0
Episode 2 | Step 3177 | Step Reward: -0.0
Episode 2 | Step 3178 | Step Reward: -0.0
Episode 2 | Step 3179 | Step Reward: -0.0
Episode 2 | Step 3180 | Step Reward: -0.0
Episode 2 | Step 3181 | Step Reward: -0.0
Episode 2 | Step 3182 | Step Reward: -0.0
Episode 2 | Step 3183 | Step Reward: -0.0
Episode 2 | Step 3184 | Step Reward: -0.0
Episode 2 | Step 3185 | Step Reward: -0.0
Episode 2 | Step 3186 | Step Reward: -0.0
Episode 2 | Step 3187 | Step Reward: -0.0
Episode 2 | Step 3188 | Step Reward: -0.0
Episode 2 | Step 3189 | Step Reward: -0.0
Episode 2 | Step 3190 | Step Reward: -0.0
Episode 2 | Step 3191 | Step Reward: -0.0
Episode 2 | Step 3192 | Step Reward: -0.0
Episode 2 | Step 3193 | Step Reward: -0.0
Episode 2 | Step 3194 | Step Reward: -0.0
Episode 2 | Step 3195 | Step Reward: -0.0
Episode 2 | Step 3196 | Step Reward: -0.0
Episode 2 | Step 3197 | Step Reward: -0.0
Episode 2 | Step 3198 | Step Reward: -0.0
Episode 2 | Step 3199 | Step Reward: -0.0
Episode 2 | Step 3200 | Step Reward: -0.0
Episode 2 | Step 3201 | Step Reward: -0.0
Episode 2 | Step 3202 | Step Reward: -0.0
Episode 2 | Step 3203 | Step Reward: -0.0
Episode 2 | Step 3204 | Step Reward: -0.0
Episode 2 | Step 3205 | Step Reward: -0.0
Episode 2 | Step 3206 | Step Reward: -0.0
Episode 2 | Step 3207 | Step Reward: -0.0
Episode 2 | Step 3208 | Step Reward: -0.0
Episode 2 | Step 3209 | Step Reward: -0.0
Episode 2 | Step 3210 | Step Reward: -0.0
Episode 2 | Step 3211 | Step Reward: -0.0
Episode 2 | Step 3212 | Step Reward: -0.0
Episode 2 | Step 3213 | Step Reward: -0.0
Episode 2 | Step 3214 | Step Reward: -0.0
Episode 2 | Step 3215 | Step Reward: -0.0
Episode 2 | Step 3216 | Step Reward: -0.0
Episode 2 | Step 3217 | Step Reward: -0.0
Episode 2 | Step 3218 | Step Reward: -0.0
Episode 2 | Step 3219 | Step Reward: -0.0
Episode 2 | Step 3220 | Step Reward: -0.0
Episode 2 | Step 3221 | Step Reward: -0.0
Episode 2 | Step 3222 | Step Reward: -0.0
Episode 2 | Step 3223 | Step Reward: -0.0
Episode 2 | Step 3224 | Step Reward: -0.0
Episode 2 | Step 3225 | Step Reward: -0.0
Episode 2 | Step 3226 | Step Reward: -0.0
Episode 2 | Step 3227 | Step Reward: -0.0
Episode 2 | Step 3228 | Step Reward: -0.0
Episode 2 | Step 3229 | Step Reward: -0.0
Episode 2 | Step 3230 | Step Reward: -0.0
Episode 2 | Step 3231 | Step Reward: -0.0
Episode 2 | Step 3232 | Step Reward: -0.0
Episode 2 | Step 3233 | Step Reward: -0.0
Episode 2 | Step 3234 | Step Reward: -0.0
Episode 2 | Step 3235 | Step Reward: -0.0
Episode 2 | Step 3236 | Step Reward: -0.0
Episode 2 | Step 3237 | Step Reward: -0.0
Episode 2 | Step 3238 | Step Reward: -0.0
Episode 2 | Step 3239 | Step Reward: -0.0
Episode 2 | Step 3240 | Step Reward: -0.0
Episode 2 | Step 3241 | Step Reward: -0.0
Episode 2 | Step 3242 | Step Reward: -0.0
Episode 2 | Step 3243 | Step Reward: -0.0
Episode 2 | Step 3244 | Step Reward: -0.0
Episode 2 | Step 3245 | Step Reward: -0.0
Episode 2 | Step 3246 | Step Reward: -0.0
Episode 2 | Step 3247 | Step Reward: -0.0
Episode 2 | Step 3248 | Step Reward: -0.0
Episode 2 | Step 3249 | Step Reward: -0.0
Episode 2 | Step 3250 | Step Reward: -0.0
Episode 2 | Step 3251 | Step Reward: -0.0
Episode 2 | Step 3252 | Step Reward: -0.0
Episode 2 | Step 3253 | Step Reward: -0.0
Episode 2 | Step 3254 | Step Reward: -0.0
Episode 2 | Step 3255 | Step Reward: -0.0
Episode 2 | Step 3256 | Step Reward: -0.0
Episode 2 | Step 3257 | Step Reward: -0.0
Episode 2 | Step 3258 | Step Reward: -0.0
Episode 2 | Step 3259 | Step Reward: -0.0
Episode 2 | Step 3260 | Step Reward: -0.0
Episode 2 | Step 3261 | Step Reward: -0.0
Episode 2 | Step 3262 | Step Reward: -0.0
Episode 2 | Step 3263 | Step Reward: -0.0
Episode 2 | Step 3264 | Step Reward: -0.0
Episode 2 | Step 3265 | Step Reward: -0.0
Episode 2 | Step 3266 | Step Reward: -0.0
Episode 2 | Step 3267 | Step Reward: -0.0
Episode 2 | Step 3268 | Step Reward: -0.0
Episode 2 | Step 3269 | Step Reward: -0.0
Episode 2 | Step 3270 | Step Reward: -0.0
Episode 2 | Step 3271 | Step Reward: -0.0
Episode 2 | Step 3272 | Step Reward: -0.0
Episode 2 | Step 3273 | Step Reward: -0.0
Episode 2 | Step 3274 | Step Reward: -0.0
Episode 2 | Step 3275 | Step Reward: -0.0
Episode 2 | Step 3276 | Step Reward: -0.0
Episode 2 | Step 3277 | Step Reward: -0.0
Episode 2 | Step 3278 | Step Reward: -0.0
Episode 2 | Step 3279 | Step Reward: -0.0
Episode 2 | Step 3280 | Step Reward: -0.0
Episode 2 | Step 3281 | Step Reward: -0.0
Episode 2 | Step 3282 | Step Reward: -0.0
Episode 2 | Step 3283 | Step Reward: -0.0
Episode 2 | Step 3284 | Step Reward: -0.0
Episode 2 | Step 3285 | Step Reward: -0.0
Episode 2 | Step 3286 | Step Reward: -0.0
Episode 2 | Step 3287 | Step Reward: -0.0
Episode 2 | Step 3288 | Step Reward: -0.0
Episode 2 | Step 3289 | Step Reward: -0.0
Episode 2 | Step 3290 | Step Reward: -0.0
Episode 2 | Step 3291 | Step Reward: -0.0
Episode 2 | Step 3292 | Step Reward: -0.0
Episode 2 | Step 3293 | Step Reward: -0.0
Episode 2 | Step 3294 | Step Reward: -0.0
Episode 2 | Step 3295 | Step Reward: -0.0
Episode 2 | Step 3296 | Step Reward: -0.0
Episode 2 | Step 3297 | Step Reward: -0.0
Episode 2 | Step 3298 | Step Reward: -0.0
Episode 2 | Step 3299 | Step Reward: -0.0
Episode 2 | Step 3300 | Step Reward: -0.0
Episode 2 | Step 3301 | Step Reward: -0.0
Episode 2 | Step 3302 | Step Reward: -0.0
Episode 2 | Step 3303 | Step Reward: -0.0
Episode 2 | Step 3304 | Step Reward: -0.0
Episode 2 | Step 3305 | Step Reward: -0.0
Episode 2 | Step 3306 | Step Reward: -0.0
Episode 2 | Step 3307 | Step Reward: -0.0
Episode 2 | Step 3308 | Step Reward: -0.0
Episode 2 | Step 3309 | Step Reward: -0.0
Episode 2 | Step 3310 | Step Reward: -0.0
Episode 2 | Step 3311 | Step Reward: -0.0
Episode 2 | Step 3312 | Step Reward: -0.0
Episode 2 | Step 3313 | Step Reward: -0.0
Episode 2 | Step 3314 | Step Reward: -0.0
Episode 2 | Step 3315 | Step Reward: -0.0
Episode 2 | Step 3316 | Step Reward: -0.0
Episode 2 | Step 3317 | Step Reward: -0.0
Episode 2 | Step 3318 | Step Reward: -0.0
Episode 2 | Step 3319 | Step Reward: -0.0
Episode 2 | Step 3320 | Step Reward: -0.0
Episode 2 | Step 3321 | Step Reward: -0.0
Episode 2 | Step 3322 | Step Reward: -0.0
Episode 2 | Step 3323 | Step Reward: -0.0
Episode 2 | Step 3324 | Step Reward: -0.0
Episode 2 | Step 3325 | Step Reward: -0.0
Episode 2 | Step 3326 | Step Reward: -0.0
Episode 2 | Step 3327 | Step Reward: -0.0
Episode 2 | Step 3328 | Step Reward: -0.0
Episode 2 | Step 3329 | Step Reward: -0.0
Episode 2 | Step 3330 | Step Reward: -0.0
Episode 2 | Step 3331 | Step Reward: -0.0
Episode 2 | Step 3332 | Step Reward: -0.0
Episode 2 | Step 3333 | Step Reward: -0.0
Episode 2 | Step 3334 | Step Reward: -0.0
Episode 2 | Step 3335 | Step Reward: -0.0
Episode 2 | Step 3336 | Step Reward: -0.0
Episode 2 | Step 3337 | Step Reward: -0.0
Episode 2 | Step 3338 | Step Reward: -0.0
Episode 2 | Step 3339 | Step Reward: -0.0
Episode 2 | Step 3340 | Step Reward: -0.0
Episode 2 | Step 3341 | Step Reward: -0.0
Episode 2 | Step 3342 | Step Reward: -0.0
Episode 2 | Step 3343 | Step Reward: -0.0
Episode 2 | Step 3344 | Step Reward: -0.0
Episode 2 | Step 3345 | Step Reward: -0.0
Episode 2 | Step 3346 | Step Reward: -0.0
Episode 2 | Step 3347 | Step Reward: -0.0
Episode 2 | Step 3348 | Step Reward: -0.0
Episode 2 | Step 3349 | Step Reward: -0.0
Episode 2 | Step 3350 | Step Reward: -0.0
Episode 2 | Step 3351 | Step Reward: -0.0
Episode 2 | Step 3352 | Step Reward: -0.0
Episode 2 | Step 3353 | Step Reward: -0.0
Episode 2 | Step 3354 | Step Reward: -0.0
Episode 2 | Step 3355 | Step Reward: -0.0
Episode 2 | Step 3356 | Step Reward: -0.0
Episode 2 | Step 3357 | Step Reward: -0.0
Episode 2 | Step 3358 | Step Reward: -0.0
Episode 2 | Step 3359 | Step Reward: -0.0
Episode 2 | Step 3360 | Step Reward: -0.0
Episode 2 | Step 3361 | Step Reward: -0.0
Episode 2 | Step 3362 | Step Reward: -0.0
Episode 2 | Step 3363 | Step Reward: -0.0
Episode 2 | Step 3364 | Step Reward: -0.0
Episode 2 | Step 3365 | Step Reward: -0.0
Episode 2 | Step 3366 | Step Reward: -0.0
Episode 2 | Step 3367 | Step Reward: -0.0
Episode 2 | Step 3368 | Step Reward: -0.0
Episode 2 | Step 3369 | Step Reward: -0.0
Episode 2 | Step 3370 | Step Reward: -0.0
Episode 2 | Step 3371 | Step Reward: -0.0
Episode 2 | Step 3372 | Step Reward: -0.0
Episode 2 | Step 3373 | Step Reward: -0.0
Episode 2 | Step 3374 | Step Reward: -0.0
Episode 2 | Step 3375 | Step Reward: -0.0
Episode 2 | Step 3376 | Step Reward: -0.0
Episode 2 | Step 3377 | Step Reward: -0.0
Episode 2 | Step 3378 | Step Reward: -0.0
Episode 2 | Step 3379 | Step Reward: -0.0
Episode 2 | Step 3380 | Step Reward: -0.0
Episode 2 | Step 3381 | Step Reward: -0.0
Episode 2 | Step 3382 | Step Reward: -0.0
Episode 2 | Step 3383 | Step Reward: -0.0
Episode 2 | Step 3384 | Step Reward: -0.0
Episode 2 | Step 3385 | Step Reward: -0.0
Episode 2 | Step 3386 | Step Reward: -0.0
Episode 2 | Step 3387 | Step Reward: -0.0
Episode 2 | Step 3388 | Step Reward: -0.0
Episode 2 | Step 3389 | Step Reward: -0.0
Episode 2 | Step 3390 | Step Reward: -0.0
Episode 2 | Step 3391 | Step Reward: -0.0
Episode 2 | Step 3392 | Step Reward: -0.0
Episode 2 | Step 3393 | Step Reward: -0.0
Episode 2 | Step 3394 | Step Reward: -0.0
Episode 2 | Step 3395 | Step Reward: -0.0
Episode 2 | Step 3396 | Step Reward: -0.0
Episode 2 | Step 3397 | Step Reward: -0.0
Episode 2 | Step 3398 | Step Reward: -0.0
Episode 2 | Step 3399 | Step Reward: -0.0
Episode 2 | Step 3400 | Step Reward: -0.0
Episode 2 | Step 3401 | Step Reward: -0.0
Episode 2 | Step 3402 | Step Reward: -0.0
Episode 2 | Step 3403 | Step Reward: -0.0
Episode 2 | Step 3404 | Step Reward: -0.0
Episode 2 | Step 3405 | Step Reward: -0.0
Episode 2 | Step 3406 | Step Reward: -0.0
Episode 2 | Step 3407 | Step Reward: -0.0
Episode 2 | Step 3408 | Step Reward: -0.0
Episode 2 | Step 3409 | Step Reward: -0.0
Episode 2 | Step 3410 | Step Reward: -0.0
Episode 2 | Step 3411 | Step Reward: -0.0
Episode 2 | Step 3412 | Step Reward: -0.0
Episode 2 | Step 3413 | Step Reward: -0.0
Episode 2 | Step 3414 | Step Reward: -0.0
Episode 2 | Step 3415 | Step Reward: -0.0
Episode 2 | Step 3416 | Step Reward: -0.0
Episode 2 | Step 3417 | Step Reward: -0.0
Episode 2 | Step 3418 | Step Reward: -0.0
Episode 2 | Step 3419 | Step Reward: -0.0
Episode 2 | Step 3420 | Step Reward: -0.0
Episode 2 | Step 3421 | Step Reward: -0.0
Episode 2 | Step 3422 | Step Reward: -0.0
Episode 2 | Step 3423 | Step Reward: -0.0
Episode 2 | Step 3424 | Step Reward: -0.0
Episode 2 | Step 3425 | Step Reward: -0.0
Episode 2 | Step 3426 | Step Reward: -0.0
Episode 2 | Step 3427 | Step Reward: -0.0
Episode 2 | Step 3428 | Step Reward: -0.0
Episode 2 | Step 3429 | Step Reward: -0.0
Episode 2 | Step 3430 | Step Reward: -0.0
Episode 2 | Step 3431 | Step Reward: -0.0
Episode 2 | Step 3432 | Step Reward: -0.0
Episode 2 | Step 3433 | Step Reward: -0.0
Episode 2 | Step 3434 | Step Reward: -0.0
Episode 2 | Step 3435 | Step Reward: -0.0
Episode 2 | Step 3436 | Step Reward: -0.0
Episode 2 | Step 3437 | Step Reward: -0.0
Episode 2 | Step 3438 | Step Reward: -0.0
Episode 2 | Step 3439 | Step Reward: -0.0
Episode 2 | Step 3440 | Step Reward: -0.0
Episode 2 | Step 3441 | Step Reward: -0.0
Episode 2 | Step 3442 | Step Reward: -0.0
Episode 2 | Step 3443 | Step Reward: -0.0
Episode 2 | Step 3444 | Step Reward: -0.0
Episode 2 | Step 3445 | Step Reward: -0.0
Episode 2 | Step 3446 | Step Reward: -0.0
Episode 2 | Step 3447 | Step Reward: -0.0
Episode 2 | Step 3448 | Step Reward: -0.0
Episode 2 | Step 3449 | Step Reward: -0.0
Episode 2 | Step 3450 | Step Reward: -0.0
Episode 2 | Step 3451 | Step Reward: -0.0
Episode 2 | Step 3452 | Step Reward: -0.0
Episode 2 | Step 3453 | Step Reward: -0.0
Episode 2 | Step 3454 | Step Reward: -0.0
Episode 2 | Step 3455 | Step Reward: -0.0
Episode 2 | Step 3456 | Step Reward: -0.0
Episode 2 | Step 3457 | Step Reward: -0.0
Episode 2 | Step 3458 | Step Reward: -0.0
Episode 2 | Step 3459 | Step Reward: -0.0
Episode 2 | Step 3460 | Step Reward: -0.0
Episode 2 | Step 3461 | Step Reward: -0.0
Episode 2 | Step 3462 | Step Reward: -0.0
Episode 2 | Step 3463 | Step Reward: -0.0
Episode 2 | Step 3464 | Step Reward: -0.0
Episode 2 | Step 3465 | Step Reward: -0.0
Episode 2 | Step 3466 | Step Reward: -0.0
Episode 2 | Step 3467 | Step Reward: -0.0
Episode 2 | Step 3468 | Step Reward: -0.0
Episode 2 | Step 3469 | Step Reward: -0.0
Episode 2 | Step 3470 | Step Reward: -0.0
Episode 2 | Step 3471 | Step Reward: -0.0
Episode 2 | Step 3472 | Step Reward: -0.0
Episode 2 | Step 3473 | Step Reward: -0.0
Episode 2 | Step 3474 | Step Reward: -0.0
